#OTU ID,B005.0,B005.1,B005.2,B005.3,B005.4,B005.5,B005.6,B014.0,B014.1,B014.2,B014.3,B014.4,B014.5,B014.6,B029.0,B029.1,B029.2,B029.3,B029.4,B029.5,B029.6,B043.0,B043.1,B043.2,B043.3,B043.4,B043.5,B043.6,B044.0,B044.1,B044.2,B044.3,B044.4,B044.5,B044.6,B061.0,B061.1,B061.2,B061.3,B061.4,B061.5,B061.6,B063.0,B063.1,B063.2,B063.3,B063.4,B063.5,B063.6,B069.0,B069.1,B069.2,B069.3,B069.4,B069.5,B069.6,B103.0,B103.1,B103.2,B103.3,B103.4,B103.5,B103.6,B109.0,B109.1,B109.2,B109.3,B109.4,B109.5,B109.6,B122.0,B122.1,B122.2,B122.3,B122.4,B122.5,B122.6,B123.0,B123.1,B123.2,B123.3,B123.4,B123.5,B123.6,B125.0,B125.1,B125.2,B125.3,B125.4,B125.5,B125.6,B148.0,B148.1,B148.2,B148.3,B148.4,B148.5,B148.6,B151.0,B151.1,B151.2,B151.3,B151.4,B151.5,B151.6,B165.0,B165.1,B165.2,B165.3,B165.4,B165.5,B165.6,B168.0,B168.1,B168.2,B168.3,B168.4,B168.5,B168.6,B177.0,B177.1,B177.2,B177.3,B177.4,B177.5,B177.6,B185.0,B185.1,B185.2,B185.3,B185.4,B185.5,B185.6,B193.0,B193.1,B193.2,B193.3,B193.4,B193.5,B193.6,B198.0,B198.1,B198.2,B198.3,B198.4,B198.5,B198.6,B211.0,B211.1,B211.2,B211.3,B211.4,B211.5,B211.6,B221.0,B221.1,B221.2,B221.3,B221.4,B221.5,B221.6,B224.0,B224.1,B224.2,B224.3,B224.4,B224.5,B224.6,B228.0,B228.1,B228.2,B228.3,B228.4,B228.5,B228.6,B236.0,B236.1,B236.2,B236.3,B236.4,B236.5,B236.6,B272.0,B272.1,B272.2,B272.3,B272.4,B272.5,B272.6,B287.0,B287.1,B287.2,B287.3,B287.4,B287.5,B287.6,B291.0,B291.1,B291.2,B291.3,B291.4,B291.5,B291.6,B295.0,B295.1,B295.2,B295.3,B295.4,B295.5,B295.6,B301.0,B301.1,B301.2,B301.3,B301.4,B301.5,B301.6,B325.0,B325.1,B325.2,B325.3,B325.4,B325.5,B325.6,B327.0,B327.1,B327.2,B327.3,B327.4,B327.5,B327.6,B334.0,B334.1,B334.2,B334.3,B334.4,B334.5,B334.6,B336.0,B336.1,B336.2,B336.3,B336.4,B336.5,B336.6,B358.0,B358.1,B358.2,B358.3,B358.4,B358.5,B358.6,B363.0,B363.1,B363.2,B363.3,B363.4,B363.5,B363.6,B364.0,B364.1,B364.2,B364.3,B364.4,B364.5,B364.6,B375.0,B375.1,B375.2,B375.3,B375.4,B375.5,B375.6,B379.0,B379.1,B379.2,B379.3,B379.4,B379.5,B379.6,B400.0,B400.1,B400.2,B400.3,B400.4,B400.5,B400.6,B426.0,B426.1,B426.2,B426.3,B426.4,B426.5,B426.6,B438.0,B438.1,B438.2,B438.3,B438.4,B438.5,B438.6,B440.0,B440.1,B440.2,B440.3,B440.4,B440.5,B440.6,B461.0,B461.1,B461.2,B461.3,B461.4,B461.5,B461.6,B511.0,B511.1,B511.2,B511.3,B511.4,B511.5,B511.6,B522.0,B522.1,B522.2,B522.3,B522.4,B522.5,B522.6,B562.0,B562.1,B562.2,B562.3,B562.4,B562.5,B562.6,B576.0,B576.1,B576.2,B576.3,B576.4,B576.5,B576.6,B634.0,B634.1,B634.2,B634.3,B634.4,B634.5,B634.6,B640.0,B640.1,B640.2,B640.3,B640.4,B640.5,B640.6,B651.0,B651.1,B651.2,B651.3,B651.4,B651.5,B651.6,B688.0,B688.1,B688.2,B688.3,B688.4,B688.5,B688.6,B782.0,B782.1,B782.2,B782.3,B782.4,B782.5,B782.6,B809.0,B809.1,B809.2,B809.3,B809.4,B809.5,B809.6,B819.0,B819.1,B819.2,B819.3,B819.4,B819.5,B819.6,B836.0,B836.1,B836.2,B836.3,B836.4,B836.5,B836.6,B853.0,B853.1,B853.2,B853.3,B853.4,B853.5,B853.6,B900.0,B900.1,B900.2,B900.3,B900.4,B900.5,B900.6,B917.0,B917.1,B917.2,B917.3,B917.4,B917.5,B917.6,B928.0,B928.1,B928.2,B928.3,B928.4,B928.5,B928.6,B941.0,B941.1,B941.2,B941.3,B941.4,B941.5,B941.6,B957.0,B957.1,B957.2,B957.3,B957.4,B957.5,B957.6,B972.0,B972.1,B972.2,B972.3,B972.4,B972.5,B972.6,B991.0,B991.1,B991.2,B991.3,B991.4,B991.5,B991.6
k__Bacteria|p__Firmicutes|c__Tissierellia|o__Tissierellia_unclassified|f__Tissierellia_unclassified|g__Ezakiella|s__Ezakiella_SGB6726,0.001176347,0.0011703402,0.0011651348,0.0011628554,0.0011586308,0.0011721604,0.0011852292,0.0011736623,0.0,0.0,0.00117249,0.001153756,0.0011603681,0.0011693119,0.0,0.0011782899,0.0,0.0011783676,0.0011770934,0.0011734493,0.0011687009,0.0011724035,0.0,0.0,0.0011710372,0.0011743503,0.0011730101,0.0011669663,0.0011710626,0.001171227,0.0,0.0011685691,0.0011636618,0.001167403,0.0011656892,0.001174937,0.0,0.0011697863,0.0,0.0011671474,0.0011671307,0.0011698821,0.001173622,0.0,0.001170353,0.0011636979,0.0011630253,0.0011540628,0.0011698905,0.0011747907,0.0,0.0011536349,0.001162174,0.0011614573,0.0011573171,0.001164953,0.0,0.0011721808,0.0011814948,0.0011749621,0.0011660572,0.0011769141,0.0011877299,0.0,0.0011734461,0.0,0.0011655538,0.0011625501,0.0011627156,0.0011709935,0.0011756599,0.0011604531,0.001169225,0.0011635068,0.001169744,0.0011770888,0.0011860573,0.0011719934,0.0011708089,0.0,0.0011635512,0.0011701492,0.0011662265,0.0011641246,0.0,0.0011738408,0.001169817,0.0011666875,0.0011614825,0.0011761828,0.0011848711,0.0,0.0011725755,0.0,0.0011689791,0.0011680548,0.0011686421,0.0011706088,0.0011752285,0.0,0.001176256,0.0011728698,0.0011696,0.0011717471,0.0011682529,0.0011768847,0.0011729487,0.0011672443,0.0011697251,0.0011683445,0.0011704026,0.0011824734,0.0,0.0,0.0011715979,0.0011675201,0.0011640318,0.0011709835,0.0011671172,0.0,0.0,0.0011728001,0.0,0.0011699178,0.0011649104,0.0011738859,0.0,0.0011717954,0.0011724919,0.0011719159,0.0011697705,0.0011727568,0.0011852385,0.0,0.0011705054,0.0011694691,0.0011695336,0.0011682463,0.0011704384,0.0011791335,0.0,0.0,0.0,0.001171785,0.0011672359,0.0011662588,0.0011592648,0.0,0.0,0.0011737448,0.0,0.0011656155,0.0011698757,0.0011673763,0.0,0.001176707,0.0011713668,0.0011695196,0.0011632734,0.0011721826,0.0011828134,0.0,0.0011735717,0.0,0.0011699314,0.0,0.0011659501,0.0011640376,0.0011809287,0.0011751071,0.0011786016,0.0011711088,0.0011693814,0.001180907,0.0011845059,0.0,0.0,0.0011721168,0.0011746318,0.0011635661,0.0011758991,0.0011666473,0.0,0.0011736786,0.0011666269,0.0011637387,0.0011623465,0.0011763519,0.0011883642,0.0011709849,0.001165329,0.0011621118,0.0011702325,0.0011665503,0.0011703848,0.0011804607,0.0,0.0,0.0011716239,0.0011677167,0.0011629765,0.0011712968,0.0011655377,0.0,0.0011716682,0.0011728262,0.001163677,0.0011620013,0.0011704538,0.0011821098,0.0,0.0011735606,0.0011537167,0.0011709533,0.001176449,0.0,0.0011868041,0.0,0.0011705834,0.0011696144,0.0011694363,0.0011694013,0.0011629693,0.0011699891,0.0011787467,0.001171701,0.0011660244,0.0011703636,0.001162289,0.0011758906,0.0011862939,0.0,0.0,0.0,0.001173224,0.0011674712,0.0011706355,0.0,0.0011708038,0.0011692996,0.0011732824,0.0,0.0011618275,0.0011620485,0.0011619697,0.0011736125,0.0011717767,0.0011680603,0.0011672077,0.001161696,0.0011738193,0.0011829966,0.0011718434,0.0011722142,0.0,0.0011683198,0.0011758547,0.0011695994,0.0011633417,0.0011737474,0.0,0.0,0.0011756906,0.0011709724,0.0011664786,0.0011587273,0.0,0.0,0.0,0.0,0.0011718896,0.0011672287,0.0011674855,0.0011820015,0.0,0.0011712225,0.0,0.0011685996,0.0011661955,0.0011629824,0.0011676465,0.0011730021,0.0011644276,0.0011661581,0.0011630271,0.0011745578,0.0011876842,0.0,0.0011760498,0.0,0.0011682556,0.0011719525,0.0011735413,0.0011790816,0.0011717619,0.001167572,0.0011718678,0.0011688835,0.0011690117,0.0011673034,0.0011784852,0.0011751119,0.0,0.0011639497,0.001170552,0.0011651313,0.0011609313,0.0011704311,0.0011768142,0.0,0.0011723943,0.0011737108,0.0011690385,0.0011694856,0.0011704282,0.0011750229,0.0,0.0011676142,0.001169311,0.0011634718,0.001178427,0.0011686226,0.0,0.0011751817,0.0,0.0011740661,0.0011745092,0.0011724487,0.0011664028,0.0011724399,0.0,0.0011698604,0.0011693174,0.0011816313,0.0011747638,0.0011764817,0.0011800843,0.0,0.0,0.0011708147,0.0011599988,0.0011578816,0.0011568189,0.0011714619,0.0011637826,0.0011690909,0.0011664111,0.0011687009,0.0011703359,0.0011844347,0.0,0.0011753787,0.0011760534,0.0011702485,0.0,0.0011758225,0.0011735682,0.0,0.0011766761,0.0,0.0011687395,0.0011634134,0.0011600945,0.0011693715,0.0011726664,0.0,0.0011761538,0.0011684449,0.0,0.0011666745,0.0011700885,0.0,0.0011715575,0.0011694708,0.0011663854,0.0011622222,0.0011701039,0.0011834807,0.0011732909,0.0,0.0,0.0011758887,0.0011714615,0.0011687926,0.0011637061,0.0,0.0,0.0011704507,0.0011630611,0.0011564043,0.001173891,0.0011707344,0.0,0.0011755374,0.0011662267,0.0011697301,0.0011665883,0.0011763432,0.0011871622,0.0,0.0011747882,0.001166307,0.0011654267,0.0011590346,0.0011703935,0.0011842682,0.0,0.0011711495,0.0011644902,0.0011691606,0.0011630378,0.0011752368,0.0011872863,0.0011711796,0.0011655634,0.0011764615,0.0,0.0011708966,0.0011704876,0.001165997,0.0011751201,0.0,0.0011669627,0.0011623423,0.001171874,0.0011770651,0.0011697997,0.0,0.0011718113,0.0011695706,0.0011656836,0.0011610792,0.0011750315,0.0011869478,0.0,0.0011709258,0.0011716817,0.0011693499,0.0011706031,0.0011739299,0.0011848945,0.0,0.0011732862,0.0,0.0011686754,0.0011710802,0.0011706509,0.0011623417,0.0,0.0011807391,0.0011741513,0.0,0.0011662657,0.0011748318,0.0011669085
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Bacillus|s__Bacillus_sp_AP8,0.0011763865,0.0011701536,0.0011649124,0.0011624827,0.0011582368,0.0011718057,0.0011849934,0.0011735739,0.0,0.0,0.0011730668,0.0011535797,0.0011610246,0.0011695306,0.0,0.0011782881,0.0,0.0011784489,0.0011772561,0.0011738873,0.0011685316,0.0011722731,0.0,0.0,0.001171069,0.0011742265,0.0011731898,0.0011667251,0.0011710268,0.0011710632,0.0,0.0011683991,0.0011634221,0.0011675644,0.0011656039,0.0011750443,0.0,0.0011697985,0.0,0.0011677055,0.0011674126,0.0011699074,0.0011735249,0.0,0.0011700809,0.0011633958,0.0011628816,0.0011536832,0.0011696119,0.0011746685,0.0,0.0011534448,0.0011620786,0.0011610681,0.0011571699,0.0011647815,0.0,0.0011721288,0.0011816474,0.0011751709,0.001165682,0.0011766353,0.0011877443,0.0,0.0011734964,0.0,0.0011653036,0.0011624112,0.0011625544,0.0011709478,0.0011755284,0.0011597562,0.0011691629,0.001163009,0.0011695653,0.0011768246,0.00118601,0.0011718831,0.0011705371,0.0,0.0011632241,0.0011700585,0.0011660908,0.001163925,0.0,0.0011737264,0.001169526,0.0011665055,0.0011609882,0.0011759297,0.0011847019,0.0,0.0011723456,0.0,0.0011688275,0.0011678678,0.00116855,0.0011705479,0.0011750949,0.0,0.0011763299,0.0011729436,0.0011695077,0.0011715994,0.0011679917,0.0011769998,0.0011728359,0.0011670961,0.0011697147,0.0011679992,0.0011699933,0.0011822125,0.0,0.0,0.0011716023,0.001167301,0.0011637029,0.0011706762,0.001166793,0.0,0.0,0.0011727783,0.0,0.0011699242,0.0011647654,0.0011738715,0.0,0.0011717299,0.0011724279,0.0011719657,0.0011697405,0.0011724714,0.0011850923,0.0,0.0011705474,0.0011691502,0.0011694198,0.0011680465,0.0011700032,0.0011788371,0.0,0.0,0.0,0.0011717755,0.0011671863,0.0011661751,0.0011587455,0.0,0.0,0.0011738616,0.0,0.0011656812,0.001169954,0.0011672005,0.0,0.001176717,0.0011711733,0.0011693914,0.0011628945,0.0011718173,0.0011825662,0.0,0.0011733283,0.0,0.001169793,0.0,0.0011658634,0.0011639871,0.0011812579,0.0011749573,0.001178825,0.0011712968,0.0011693666,0.001180741,0.0011845145,0.0,0.0,0.0011720258,0.0011745256,0.001163039,0.0011757765,0.001166214,0.0,0.0011735853,0.0011664189,0.0011636239,0.0011621073,0.0011760517,0.0011883293,0.0011709403,0.0011650851,0.0011619357,0.0011702736,0.0011663965,0.0011700153,0.001180214,0.0,0.0,0.0011720016,0.0011678131,0.0011627915,0.0011710576,0.0011651114,0.0,0.001171518,0.0011727319,0.0011632289,0.0011616842,0.0011699208,0.0011818919,0.0,0.0011723529,0.0011524137,0.0011702613,0.0011762652,0.0,0.0011870295,0.0,0.0011705823,0.0011694618,0.0011693627,0.0011691279,0.0011624733,0.0011693904,0.0011788316,0.0011715341,0.0011657367,0.0011702093,0.0011617355,0.0011757625,0.001186259,0.0,0.0,0.0,0.0011731592,0.0011672298,0.0011705561,0.0,0.0011711885,0.0011695597,0.0011739751,0.0,0.0011618567,0.0011624773,0.0011618235,0.001173437,0.001171507,0.0011678609,0.001166969,0.0011611071,0.0011734467,0.0011827482,0.0011715969,0.0011720741,0.0,0.0011680876,0.0011758063,0.0011695152,0.0011629972,0.0011737142,0.0,0.0,0.0011760789,0.0011709235,0.0011662492,0.0011581946,0.0,0.0,0.0,0.0,0.0011718462,0.0011671684,0.0011674194,0.0011823248,0.0,0.001171069,0.0,0.0011685491,0.0011660822,0.0011626806,0.0011677543,0.0011728563,0.0011640227,0.0011659875,0.0011627165,0.0011742696,0.0011875809,0.0,0.0011761399,0.0,0.001168091,0.0011719598,0.0011736248,0.0011791831,0.0011717649,0.0011674124,0.0011718912,0.0011690069,0.001169065,0.0011670325,0.0011780099,0.0011751209,0.0,0.0011638756,0.0011706935,0.0011648521,0.0011606938,0.0011702507,0.0011767743,0.0,0.0011722138,0.0011737273,0.0011688787,0.0011694012,0.0011700836,0.0011749507,0.0,0.0011674579,0.0011690855,0.0011632345,0.0011784844,0.0011683392,0.0,0.0011751226,0.0,0.0011740251,0.0011744722,0.0011725785,0.001166164,0.0011723301,0.0,0.0011696825,0.0011693207,0.0011817435,0.0011748313,0.0011764204,0.0011802495,0.0,0.0,0.0011709619,0.0011593949,0.0011578113,0.001156566,0.0011713451,0.0011632898,0.0011690753,0.0011661715,0.0011684654,0.0011699679,0.0011841857,0.0,0.0011753811,0.0011759794,0.0011701287,0.0,0.0011757176,0.0011735845,0.0,0.0011765811,0.0,0.0011684146,0.0011630637,0.001159957,0.0011694464,0.0011723442,0.0,0.001176098,0.0011691354,0.0,0.0011667211,0.0011702651,0.0,0.0011714556,0.0011692067,0.0011661251,0.001161777,0.0011695778,0.0011832268,0.0011731009,0.0,0.0,0.0011762349,0.0011715337,0.0011687584,0.0011634032,0.0,0.0,0.0011704542,0.0011627079,0.0011560078,0.0011737878,0.0011706188,0.0,0.0011757988,0.0011661834,0.0011697656,0.0011664549,0.0011759665,0.0011871409,0.0,0.0011748264,0.001165931,0.0011653376,0.001158479,0.0011699243,0.0011838323,0.0,0.001171188,0.001164458,0.0011689785,0.0011627581,0.0011749564,0.0011872154,0.001171144,0.00116524,0.00117645,0.0,0.0011707244,0.0011707084,0.0011657398,0.0011751398,0.0,0.0011668041,0.0011619848,0.0011716796,0.0011769824,0.0011695379,0.0,0.0011716874,0.0011693885,0.0011653829,0.0011605965,0.0011747539,0.0011868952,0.0,0.0011709159,0.0011714982,0.0011692353,0.0011704755,0.0011736404,0.0011847764,0.0,0.0011732151,0.0,0.0011686353,0.0011710693,0.0011706614,0.0011616304,0.0,0.0011807291,0.0011742266,0.0,0.0011660059,0.0011749029,0.001166649
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Lactobacillaceae|g__Lentilactobacillus|s__Lentilactobacillus_kefiri,0.0011767911,0.0011707037,0.0011652709,0.0011629894,0.0011585563,0.0011722145,0.0011853926,0.0011741114,0.0,0.0,0.0011734115,0.0011543458,0.0011610306,0.0011697783,0.0,0.0011787522,0.0,0.0011790605,0.0011775395,0.0011740279,0.0011689117,0.0011727967,0.0,0.0,0.0011710915,0.0011745481,0.001173578,0.0011672227,0.0011714343,0.0011715085,0.0,0.0011689361,0.0011638231,0.0011676733,0.0011658448,0.0011753812,0.0,0.0011701987,0.0,0.0011679912,0.0011678266,0.0011699467,0.0011740158,0.0,0.0011706557,0.0011639482,0.0011631666,0.0011539626,0.0011701422,0.0011752811,0.0,0.0011538137,0.0011625786,0.0011614911,0.0011573872,0.0011646088,0.0,0.001172564,0.0011819084,0.0011753782,0.0011661841,0.001177033,0.0011878518,0.0,0.0011739604,0.0,0.0011657592,0.0011627597,0.0011629729,0.0011711626,0.0011760019,0.0011605425,0.0011693571,0.0011637091,0.001169885,0.0011772058,0.0011861239,0.0011723872,0.0011709699,0.0,0.0011636182,0.0011703906,0.0011665508,0.0011642597,0.0,0.0011741846,0.0011700478,0.0011669564,0.0011615283,0.0011762375,0.0011849323,0.0,0.0011728802,0.0,0.0011692838,0.0011682237,0.0011689625,0.0011709705,0.0011755406,0.0,0.0011767909,0.0011731253,0.0011698323,0.0011718771,0.0011683793,0.0011773815,0.0011733028,0.001167612,0.0011699557,0.0011681487,0.0011702686,0.0011824257,0.0,0.0,0.0011720351,0.0011676982,0.0011640567,0.001171225,0.0011671846,0.0,0.0,0.00117317,0.0,0.0011704392,0.0011652433,0.0011741829,0.0,0.0011721667,0.0011728908,0.001172328,0.0011700201,0.0011727918,0.001185369,0.0,0.0011706356,0.001169674,0.0011697959,0.001168406,0.0011703847,0.0011790836,0.0,0.0,0.0,0.0011723157,0.0011676258,0.0011664991,0.0011593015,0.0,0.0,0.0011741677,0.0,0.0011659546,0.0011703165,0.0011677408,0.0,0.001177238,0.0011716946,0.0011698363,0.0011634701,0.0011722295,0.0011828579,0.0,0.0011736626,0.0,0.0011704753,0.0,0.001166517,0.0011642678,0.001181449,0.0011756604,0.001179062,0.0011713748,0.0011698047,0.0011809315,0.001184486,0.0,0.0,0.0011724568,0.0011749723,0.0011637193,0.0011761276,0.0011666735,0.0,0.0011741914,0.0011670289,0.0011638652,0.0011624446,0.0011763063,0.0011884428,0.0011712707,0.0011655752,0.0011624496,0.0011706048,0.0011667667,0.0011703002,0.0011804469,0.0,0.0,0.0011726981,0.0011683602,0.0011631595,0.001171445,0.0011655719,0.0,0.0011719264,0.0011732404,0.0011639494,0.0011620017,0.0011703849,0.0011821778,0.0,0.0011739258,0.001153733,0.0011709008,0.0011769319,0.0,0.0011874906,0.0,0.0011707279,0.0011699618,0.0011698211,0.0011695179,0.0011627339,0.0011696588,0.0011792355,0.0011720323,0.0011661798,0.0011706951,0.0011624043,0.0011760256,0.0011864303,0.0,0.0,0.0,0.0011737443,0.0011677386,0.0011710718,0.0,0.0011716227,0.0011699707,0.001174146,0.0,0.0011626715,0.0011629491,0.0011619619,0.0011739052,0.0011719873,0.001168265,0.0011672052,0.0011616264,0.0011737895,0.0011829919,0.0011722049,0.0011725819,0.0,0.0011686247,0.0011761918,0.0011699131,0.0011634639,0.0011742257,0.0,0.0,0.0011760321,0.0011711168,0.0011668071,0.0011588921,0.0,0.0,0.0,0.0,0.0011722503,0.0011676283,0.0011677757,0.0011824672,0.0,0.0011716298,0.0,0.0011689347,0.001166453,0.0011631275,0.0011671552,0.0011733593,0.001164581,0.0011661547,0.0011631328,0.0011747044,0.001187899,0.0,0.0011766072,0.0,0.0011685151,0.0011722937,0.0011739556,0.0011796635,0.0011722543,0.0011677872,0.0011724522,0.001169502,0.0011693847,0.0011671431,0.0011782142,0.0011755679,0.0,0.0011642464,0.0011710471,0.0011654008,0.001160946,0.0011706249,0.0011772052,0.0,0.0011727863,0.0011740192,0.0011693529,0.0011696388,0.001170506,0.0011755069,0.0,0.0011678593,0.0011694802,0.0011637853,0.0011787371,0.0011687563,0.0,0.0011756702,0.0,0.0011744729,0.0011748073,0.001172847,0.0011666662,0.0011729872,0.0,0.0011702058,0.0011696337,0.001182141,0.0011749147,0.0011767739,0.0011805445,0.0,0.0,0.0011711104,0.0011603218,0.0011579987,0.0011569326,0.0011718114,0.0011639644,0.0011692512,0.0011664997,0.0011687033,0.0011703072,0.0011844448,0.0,0.0011757289,0.0011764878,0.0011705117,0.0,0.0011763837,0.0011738178,0.0,0.0011770468,0.0,0.001169142,0.0011636664,0.0011603864,0.0011696672,0.001173063,0.0,0.0011765662,0.0011694212,0.0,0.0011672757,0.0011709252,0.0,0.0011718433,0.0011697767,0.0011665211,0.0011622733,0.0011699479,0.0011834941,0.001173662,0.0,0.0,0.0011762559,0.0011718074,0.0011693186,0.0011637859,0.0,0.0,0.0011704931,0.0011632445,0.0011563294,0.001174259,0.0011709309,0.0,0.0011763196,0.0011668267,0.0011697457,0.001166646,0.0011762937,0.001187253,0.0,0.0011751925,0.0011665327,0.0011656035,0.0011589776,0.0011702431,0.0011841678,0.0,0.0011718418,0.0011653721,0.0011692969,0.0011633596,0.0011753123,0.0011875007,0.0011715797,0.0011658396,0.001176979,0.0,0.0011714796,0.0011710931,0.001166169,0.0011755683,0.0,0.0011671161,0.0011624519,0.001172112,0.0011774482,0.0011697176,0.0,0.001172201,0.0011698324,0.0011658699,0.001161087,0.0011750906,0.0011870895,0.0,0.0011712005,0.0011720211,0.0011696446,0.0011709308,0.0011740003,0.0011849606,0.0,0.0011735414,0.0,0.0011690661,0.0011713549,0.0011712082,0.0011624151,0.0,0.0011813067,0.0011745953,0.0,0.0011664708,0.0011753731,0.0011673426
